GEOID,NAME,variable,estimate,moe,label
51,Virginia,B01001_032,59539,1635,Estimate!!Total!!Female!!20 years
53,Washington,B01001_032,45009,1448,Estimate!!Total!!Female!!20 years
54,West Virginia,B01001_032,12534,788,Estimate!!Total!!Female!!20 years
55,Wisconsin,B01001_032,40553,1260,Estimate!!Total!!Female!!20 years
56,Wyoming,B01001_032,4092,432,Estimate!!Total!!Female!!20 years
72,Puerto Rico,B01001_032,31761,981,Estimate!!Total!!Female!!20 years
01,Alabama,B01001_033,34907,1315,Estimate!!Total!!Female!!21 years
02,Alaska,B01001_033,4660,431,Estimate!!Total!!Female!!21 years
04,Arizona,B01001_033,42967,1401,Estimate!!Total!!Female!!21 years
05,Arkansas,B01001_033,20416,1302,Estimate!!Total!!Female!!21 years
06,California,B01001_033,259442,4542,Estimate!!Total!!Female!!21 years
08,Colorado,B01001_033,31751,1413,Estimate!!Total!!Female!!21 years
09,Connecticut,B01001_033,22516,1119,Estimate!!Total!!Female!!21 years
10,Delaware,B01001_033,6718,675,Estimate!!Total!!Female!!21 years
11,District of Columbia,B01001_033,4816,550,Estimate!!Total!!Female!!21 years
12,Florida,B01001_033,122666,2593,Estimate!!Total!!Female!!21 years
13,Georgia,B01001_033,65445,1846,Estimate!!Total!!Female!!21 years
15,Hawaii,B01001_033,9511,632,Estimate!!Total!!Female!!21 years
16,Idaho,B01001_033,10806,770,Estimate!!Total!!Female!!21 years
17,Illinois,B01001_033,85407,1898,Estimate!!Total!!Female!!21 years
18,Indiana,B01001_033,47099,1552,Estimate!!Total!!Female!!21 years
19,Iowa,B01001_033,22571,1024,Estimate!!Total!!Female!!21 years
20,Kansas,B01001_033,22092,942,Estimate!!Total!!Female!!21 years
21,Kentucky,B01001_033,28875,1129,Estimate!!Total!!Female!!21 years
22,Louisiana,B01001_033,33681,1354,Estimate!!Total!!Female!!21 years
23,Maine,B01001_033,8831,627,Estimate!!Total!!Female!!21 years
24,Maryland,B01001_033,38029,1270,Estimate!!Total!!Female!!21 years
25,Massachusetts,B01001_033,48271,1548,Estimate!!Total!!Female!!21 years
26,Michigan,B01001_033,69843,1826,Estimate!!Total!!Female!!21 years
27,Minnesota,B01001_033,35680,1402,Estimate!!Total!!Female!!21 years
28,Mississippi,B01001_033,21880,1161,Estimate!!Total!!Female!!21 years
29,Missouri,B01001_033,41311,1239,Estimate!!Total!!Female!!21 years
30,Montana,B01001_033,6758,495,Estimate!!Total!!Female!!21 years
31,Nebraska,B01001_033,13232,660,Estimate!!Total!!Female!!21 years
32,Nevada,B01001_033,17083,972,Estimate!!Total!!Female!!21 years
33,New Hampshire,B01001_033,8702,645,Estimate!!Total!!Female!!21 years
34,New Jersey,B01001_033,52011,1540,Estimate!!Total!!Female!!21 years
35,New Mexico,B01001_033,13509,903,Estimate!!Total!!Female!!21 years
36,New York,B01001_033,136772,2943,Estimate!!Total!!Female!!21 years
37,North Carolina,B01001_033,63683,2047,Estimate!!Total!!Female!!21 years
38,North Dakota,B01001_033,6729,510,Estimate!!Total!!Female!!21 years
39,Ohio,B01001_033,78487,2134,Estimate!!Total!!Female!!21 years
40,Oklahoma,B01001_033,27676,1055,Estimate!!Total!!Female!!21 years
41,Oregon,B01001_033,25391,1207,Estimate!!Total!!Female!!21 years
42,Pennsylvania,B01001_033,89798,2044,Estimate!!Total!!Female!!21 years
44,Rhode Island,B01001_033,9085,762,Estimate!!Total!!Female!!21 years
45,South Carolina,B01001_033,31776,1260,Estimate!!Total!!Female!!21 years
46,South Dakota,B01001_033,5388,515,Estimate!!Total!!Female!!21 years
47,Tennessee,B01001_033,40513,1415,Estimate!!Total!!Female!!21 years
48,Texas,B01001_033,172333,2695,Estimate!!Total!!Female!!21 years
49,Utah,B01001_033,22783,1095,Estimate!!Total!!Female!!21 years
50,Vermont,B01001_033,4432,357,Estimate!!Total!!Female!!21 years
51,Virginia,B01001_033,54199,1650,Estimate!!Total!!Female!!21 years
53,Washington,B01001_033,43301,1721,Estimate!!Total!!Female!!21 years
54,West Virginia,B01001_033,12591,838,Estimate!!Total!!Female!!21 years
55,Wisconsin,B01001_033,39401,1530,Estimate!!Total!!Female!!21 years
56,Wyoming,B01001_033,3832,426,Estimate!!Total!!Female!!21 years
72,Puerto Rico,B01001_033,28434,1141,Estimate!!Total!!Female!!21 years
01,Alabama,B01001_034,94515,1604,Estimate!!Total!!Female!!22 to 24 years
02,Alaska,B01001_034,15236,628,Estimate!!Total!!Female!!22 to 24 years
04,Arizona,B01001_034,124210,1574,Estimate!!Total!!Female!!22 to 24 years
05,Arkansas,B01001_034,55421,1524,Estimate!!Total!!Female!!22 to 24 years
06,California,B01001_034,754013,4674,Estimate!!Total!!Female!!22 to 24 years
08,Colorado,B01001_034,100075,1768,Estimate!!Total!!Female!!22 to 24 years
09,Connecticut,B01001_034,60733,1369,Estimate!!Total!!Female!!22 to 24 years
10,Delaware,B01001_034,16568,813,Estimate!!Total!!Female!!22 to 24 years
11,District of Columbia,B01001_034,19892,838,Estimate!!Total!!Female!!22 to 24 years
12,Florida,B01001_034,340682,3480,Estimate!!Total!!Female!!22 to 24 years
13,Georgia,B01001_034,187339,2461,Estimate!!Total!!Female!!22 to 24 years
15,Hawaii,B01001_034,26008,853,Estimate!!Total!!Female!!22 to 24 years
16,Idaho,B01001_034,31668,887,Estimate!!Total!!Female!!22 to 24 years
17,Illinois,B01001_034,252784,2572,Estimate!!Total!!Female!!22 to 24 years
18,Indiana,B01001_034,122614,1702,Estimate!!Total!!Female!!22 to 24 years
19,Iowa,B01001_034,58703,1243,Estimate!!Total!!Female!!22 to 24 years
20,Kansas,B01001_034,58209,1217,Estimate!!Total!!Female!!22 to 24 years
21,Kentucky,B01001_034,81212,1444,Estimate!!Total!!Female!!22 to 24 years
22,Louisiana,B01001_034,95813,1780,Estimate!!Total!!Female!!22 to 24 years
23,Maine,B01001_034,21517,709,Estimate!!Total!!Female!!22 to 24 years
24,Maryland,B01001_034,110937,1556,Estimate!!Total!!Female!!22 to 24 years
25,Massachusetts,B01001_034,130310,1823,Estimate!!Total!!Female!!22 to 24 years
26,Michigan,B01001_034,181110,2323,Estimate!!Total!!Female!!22 to 24 years
27,Minnesota,B01001_034,104674,1720,Estimate!!Total!!Female!!22 to 24 years
28,Mississippi,B01001_034,60337,1732,Estimate!!Total!!Female!!22 to 24 years
29,Missouri,B01001_034,118758,1694,Estimate!!Total!!Female!!22 to 24 years
30,Montana,B01001_034,18600,651,Estimate!!Total!!Female!!22 to 24 years
31,Nebraska,B01001_034,37559,1135,Estimate!!Total!!Female!!22 to 24 years
32,Nevada,B01001_034,50838,1276,Estimate!!Total!!Female!!22 to 24 years
33,New Hampshire,B01001_034,22235,728,Estimate!!Total!!Female!!22 to 24 years
34,New Jersey,B01001_034,147545,2026,Estimate!!Total!!Female!!22 to 24 years
35,New Mexico,B01001_034,39955,1078,Estimate!!Total!!Female!!22 to 24 years
36,New York,B01001_034,395784,3244,Estimate!!Total!!Female!!22 to 24 years
37,North Carolina,B01001_034,180877,2606,Estimate!!Total!!Female!!22 to 24 years
38,North Dakota,B01001_034,15429,662,Estimate!!Total!!Female!!22 to 24 years
39,Ohio,B01001_034,212382,2596,Estimate!!Total!!Female!!22 to 24 years
40,Oklahoma,B01001_034,76953,1333,Estimate!!Total!!Female!!22 to 24 years
41,Oregon,B01001_034,72509,1302,Estimate!!Total!!Female!!22 to 24 years
42,Pennsylvania,B01001_034,229692,2547,Estimate!!Total!!Female!!22 to 24 years
44,Rhode Island,B01001_034,20269,931,Estimate!!Total!!Female!!22 to 24 years
45,South Carolina,B01001_034,91428,1520,Estimate!!Total!!Female!!22 to 24 years
46,South Dakota,B01001_034,16048,659,Estimate!!Total!!Female!!22 to 24 years
47,Tennessee,B01001_034,122404,1872,Estimate!!Total!!Female!!22 to 24 years
48,Texas,B01001_034,512750,4298,Estimate!!Total!!Female!!22 to 24 years
49,Utah,B01001_034,65256,1333,Estimate!!Total!!Female!!22 to 24 years
50,Vermont,B01001_034,11474,546,Estimate!!Total!!Female!!22 to 24 years
51,Virginia,B01001_034,153654,2310,Estimate!!Total!!Female!!22 to 24 years
53,Washington,B01001_034,131229,1841,Estimate!!Total!!Female!!22 to 24 years
54,West Virginia,B01001_034,31825,1004,Estimate!!Total!!Female!!22 to 24 years
55,Wisconsin,B01001_034,111991,1634,Estimate!!Total!!Female!!22 to 24 years
56,Wyoming,B01001_034,11305,611,Estimate!!Total!!Female!!22 to 24 years
72,Puerto Rico,B01001_034,73961,1250,Estimate!!Total!!Female!!22 to 24 years
01,Alabama,B01001_035,155944,652,Estimate!!Total!!Female!!25 to 29 years
02,Alaska,B01001_035,23846,327,Estimate!!Total!!Female!!25 to 29 years
04,Arizona,B01001_035,218218,306,Estimate!!Total!!Female!!25 to 29 years
05,Arkansas,B01001_035,96539,561,Estimate!!Total!!Female!!25 to 29 years
06,California,B01001_035,1324205,654,Estimate!!Total!!Female!!25 to 29 years
08,Colorado,B01001_035,174595,639,Estimate!!Total!!Female!!25 to 29 years
09,Connecticut,B01001_035,102100,268,Estimate!!Total!!Female!!25 to 29 years
10,Delaware,B01001_035,29388,114,Estimate!!Total!!Female!!25 to 29 years
11,District of Columbia,B01001_035,33503,57,Estimate!!Total!!Female!!25 to 29 years
12,Florida,B01001_035,575387,844,Estimate!!Total!!Female!!25 to 29 years
13,Georgia,B01001_035,338884,881,Estimate!!Total!!Female!!25 to 29 years
15,Hawaii,B01001_035,46137,113,Estimate!!Total!!Female!!25 to 29 years
16,Idaho,B01001_035,51136,473,Estimate!!Total!!Female!!25 to 29 years
17,Illinois,B01001_035,449487,470,Estimate!!Total!!Female!!25 to 29 years
18,Indiana,B01001_035,208520,585,Estimate!!Total!!Female!!25 to 29 years
19,Iowa,B01001_035,92985,449,Estimate!!Total!!Female!!25 to 29 years
20,Kansas,B01001_035,91957,575,Estimate!!Total!!Female!!25 to 29 years
21,Kentucky,B01001_035,141987,544,Estimate!!Total!!Female!!25 to 29 years
22,Louisiana,B01001_035,159543,705,Estimate!!Total!!Female!!25 to 29 years
23,Maine,B01001_035,36156,210,Estimate!!Total!!Female!!25 to 29 years
24,Maryland,B01001_035,194826,339,Estimate!!Total!!Female!!25 to 29 years
25,Massachusetts,B01001_035,216496,354,Estimate!!Total!!Female!!25 to 29 years
26,Michigan,B01001_035,300943,458,Estimate!!Total!!Female!!25 to 29 years
27,Minnesota,B01001_035,177366,465,Estimate!!Total!!Female!!25 to 29 years
28,Mississippi,B01001_035,99713,625,Estimate!!Total!!Female!!25 to 29 years
29,Missouri,B01001_035,198044,487,Estimate!!Total!!Female!!25 to 29 years
30,Montana,B01001_035,29224,356,Estimate!!Total!!Female!!25 to 29 years
31,Nebraska,B01001_035,59294,397,Estimate!!Total!!Female!!25 to 29 years
32,Nevada,B01001_035,95971,254,Estimate!!Total!!Female!!25 to 29 years
33,New Hampshire,B01001_035,35317,304,Estimate!!Total!!Female!!25 to 29 years
34,New Jersey,B01001_035,271672,270,Estimate!!Total!!Female!!25 to 29 years
35,New Mexico,B01001_035,66789,414,Estimate!!Total!!Female!!25 to 29 years
36,New York,B01001_035,686677,636,Estimate!!Total!!Female!!25 to 29 years
37,North Carolina,B01001_035,307222,771,Estimate!!Total!!Female!!25 to 29 years
38,North Dakota,B01001_035,20702,289,Estimate!!Total!!Female!!25 to 29 years
39,Ohio,B01001_035,369737,613,Estimate!!Total!!Female!!25 to 29 years
40,Oklahoma,B01001_035,124633,581,Estimate!!Total!!Female!!25 to 29 years
41,Oregon,B01001_035,128618,569,Estimate!!Total!!Female!!25 to 29 years
42,Pennsylvania,B01001_035,384082,505,Estimate!!Total!!Female!!25 to 29 years
44,Rhode Island,B01001_035,33328,226,Estimate!!Total!!Female!!25 to 29 years
45,South Carolina,B01001_035,151098,514,Estimate!!Total!!Female!!25 to 29 years
46,South Dakota,B01001_035,25493,316,Estimate!!Total!!Female!!25 to 29 years
47,Tennessee,B01001_035,211833,533,Estimate!!Total!!Female!!25 to 29 years
48,Texas,B01001_035,886042,1049,Estimate!!Total!!Female!!25 to 29 years
49,Utah,B01001_035,110089,351,Estimate!!Total!!Female!!25 to 29 years
50,Vermont,B01001_035,17014,174,Estimate!!Total!!Female!!25 to 29 years
51,Virginia,B01001_035,270016,856,Estimate!!Total!!Female!!25 to 29 years
53,Washington,B01001_035,229722,413,Estimate!!Total!!Female!!25 to 29 years
54,West Virginia,B01001_035,55172,323,Estimate!!Total!!Female!!25 to 29 years
55,Wisconsin,B01001_035,174932,506,Estimate!!Total!!Female!!25 to 29 years
56,Wyoming,B01001_035,18482,302,Estimate!!Total!!Female!!25 to 29 years
72,Puerto Rico,B01001_035,132318,NA,Estimate!!Total!!Female!!25 to 29 years
01,Alabama,B01001_036,147535,609,Estimate!!Total!!Female!!30 to 34 years
02,Alaska,B01001_036,21167,272,Estimate!!Total!!Female!!30 to 34 years
04,Arizona,B01001_036,198477,327,Estimate!!Total!!Female!!30 to 34 years
05,Arkansas,B01001_036,88237,633,Estimate!!Total!!Female!!30 to 34 years
06,California,B01001_036,1241299,648,Estimate!!Total!!Female!!30 to 34 years
08,Colorado,B01001_036,166107,509,Estimate!!Total!!Female!!30 to 34 years
09,Connecticut,B01001_036,103675,248,Estimate!!Total!!Female!!30 to 34 years
10,Delaware,B01001_036,26676,134,Estimate!!Total!!Female!!30 to 34 years
11,District of Columbia,B01001_036,26519,68,Estimate!!Total!!Female!!30 to 34 years
12,Florida,B01001_036,545987,683,Estimate!!Total!!Female!!30 to 34 years
13,Georgia,B01001_036,330513,1141,Estimate!!Total!!Female!!30 to 34 years
15,Hawaii,B01001_036,41034,121,Estimate!!Total!!Female!!30 to 34 years
16,Idaho,B01001_036,47322,299,Estimate!!Total!!Female!!30 to 34 years
17,Illinois,B01001_036,425067,414,Estimate!!Total!!Female!!30 to 34 years
18,Indiana,B01001_036,198918,568,Estimate!!Total!!Female!!30 to 34 years
19,Iowa,B01001_036,88140,361,Estimate!!Total!!Female!!30 to 34 years
20,Kansas,B01001_036,85162,394,Estimate!!Total!!Female!!30 to 34 years
21,Kentucky,B01001_036,136203,558,Estimate!!Total!!Female!!30 to 34 years
22,Louisiana,B01001_036,137654,581,Estimate!!Total!!Female!!30 to 34 years
23,Maine,B01001_036,36352,226,Estimate!!Total!!Female!!30 to 34 years
24,Maryland,B01001_036,183773,314,Estimate!!Total!!Female!!30 to 34 years
25,Massachusetts,B01001_036,203127,318,Estimate!!Total!!Female!!30 to 34 years
26,Michigan,B01001_036,293859,337,Estimate!!Total!!Female!!30 to 34 years
27,Minnesota,B01001_036,163261,432,Estimate!!Total!!Female!!30 to 34 years
28,Mississippi,B01001_036,93104,538,Estimate!!Total!!Female!!30 to 34 years
29,Missouri,B01001_036,180601,605,Estimate!!Total!!Female!!30 to 34 years
30,Montana,B01001_036,26700,339,Estimate!!Total!!Female!!30 to 34 years
31,Nebraska,B01001_036,56101,333,Estimate!!Total!!Female!!30 to 34 years
32,Nevada,B01001_036,89734,361,Estimate!!Total!!Female!!30 to 34 years
33,New Hampshire,B01001_036,36705,227,Estimate!!Total!!Female!!30 to 34 years
34,New Jersey,B01001_036,278066,245,Estimate!!Total!!Female!!30 to 34 years
35,New Mexico,B01001_036,59689,436,Estimate!!Total!!Female!!30 to 34 years
36,New York,B01001_036,635922,557,Estimate!!Total!!Female!!30 to 34 years
37,North Carolina,B01001_036,310201,819,Estimate!!Total!!Female!!30 to 34 years
38,North Dakota,B01001_036,18418,218,Estimate!!Total!!Female!!30 to 34 years
39,Ohio,B01001_036,341280,653,Estimate!!Total!!Female!!30 to 34 years
40,Oklahoma,B01001_036,112468,503,Estimate!!Total!!Female!!30 to 34 years
41,Oregon,B01001_036,122525,444,Estimate!!Total!!Female!!30 to 34 years
42,Pennsylvania,B01001_036,357106,494,Estimate!!Total!!Female!!30 to 34 years
44,Rhode Island,B01001_036,30825,265,Estimate!!Total!!Female!!30 to 34 years
45,South Carolina,B01001_036,140387,599,Estimate!!Total!!Female!!30 to 34 years
46,South Dakota,B01001_036,22786,333,Estimate!!Total!!Female!!30 to 34 years
47,Tennessee,B01001_036,200811,682,Estimate!!Total!!Female!!30 to 34 years
48,Texas,B01001_036,848766,976,Estimate!!Total!!Female!!30 to 34 years
49,Utah,B01001_036,97623,371,Estimate!!Total!!Female!!30 to 34 years
50,Vermont,B01001_036,17253,220,Estimate!!Total!!Female!!30 to 34 years
51,Virginia,B01001_036,256610,773,Estimate!!Total!!Female!!30 to 34 years
53,Washington,B01001_036,212182,395,Estimate!!Total!!Female!!30 to 34 years
54,West Virginia,B01001_036,54322,326,Estimate!!Total!!Female!!30 to 34 years
55,Wisconsin,B01001_036,168541,388,Estimate!!Total!!Female!!30 to 34 years
56,Wyoming,B01001_036,16213,281,Estimate!!Total!!Female!!30 to 34 years
72,Puerto Rico,B01001_036,127381,NA,Estimate!!Total!!Female!!30 to 34 years
01,Alabama,B01001_037,158203,2100,Estimate!!Total!!Female!!35 to 39 years
02,Alaska,B01001_037,21734,921,Estimate!!Total!!Female!!35 to 39 years
04,Arizona,B01001_037,206507,2500,Estimate!!Total!!Female!!35 to 39 years
05,Arkansas,B01001_037,92521,1526,Estimate!!Total!!Female!!35 to 39 years
06,California,B01001_037,1311223,5899,Estimate!!Total!!Female!!35 to 39 years
08,Colorado,B01001_037,171330,2006,Estimate!!Total!!Female!!35 to 39 years
09,Connecticut,B01001_037,123293,1779,Estimate!!Total!!Female!!35 to 39 years
10,Delaware,B01001_037,30051,879,Estimate!!Total!!Female!!35 to 39 years
11,District of Columbia,B01001_037,21817,792,Estimate!!Total!!Female!!35 to 39 years
12,Florida,B01001_037,605657,4673,Estimate!!Total!!Female!!35 to 39 years
13,Georgia,B01001_037,359739,3162,Estimate!!Total!!Female!!35 to 39 years
15,Hawaii,B01001_037,43008,1110,Estimate!!Total!!Female!!35 to 39 years
16,Idaho,B01001_037,47076,1073,Estimate!!Total!!Female!!35 to 39 years
17,Illinois,B01001_037,435816,3052,Estimate!!Total!!Female!!35 to 39 years
18,Indiana,B01001_037,209426,2037,Estimate!!Total!!Female!!35 to 39 years
19,Iowa,B01001_037,91516,1486,Estimate!!Total!!Female!!35 to 39 years
20,Kansas,B01001_037,86754,1437,Estimate!!Total!!Female!!35 to 39 years
21,Kentucky,B01001_037,144635,1990,Estimate!!Total!!Female!!35 to 39 years
22,Louisiana,B01001_037,139867,1967,Estimate!!Total!!Female!!35 to 39 years
23,Maine,B01001_037,42969,1124,Estimate!!Total!!Female!!35 to 39 years
24,Maryland,B01001_037,205853,2546,Estimate!!Total!!Female!!35 to 39 years
25,Massachusetts,B01001_037,224111,2519,Estimate!!Total!!Female!!35 to 39 years
26,Michigan,B01001_037,329139,2710,Estimate!!Total!!Female!!35 to 39 years
27,Minnesota,B01001_037,169287,1791,Estimate!!Total!!Female!!35 to 39 years
28,Mississippi,B01001_037,94792,1704,Estimate!!Total!!Female!!35 to 39 years
29,Missouri,B01001_037,188730,2243,Estimate!!Total!!Female!!35 to 39 years
30,Montana,B01001_037,26718,879,Estimate!!Total!!Female!!35 to 39 years
31,Nebraska,B01001_037,54077,1043,Estimate!!Total!!Female!!35 to 39 years
32,Nevada,B01001_037,94570,1632,Estimate!!Total!!Female!!35 to 39 years
33,New Hampshire,B01001_037,45352,1003,Estimate!!Total!!Female!!35 to 39 years
34,New Jersey,B01001_037,315698,2821,Estimate!!Total!!Female!!35 to 39 years
35,New Mexico,B01001_037,62814,1363,Estimate!!Total!!Female!!35 to 39 years
36,New York,B01001_037,663870,3865,Estimate!!Total!!Female!!35 to 39 years
37,North Carolina,B01001_037,334106,3000,Estimate!!Total!!Female!!35 to 39 years
38,North Dakota,B01001_037,17861,512,Estimate!!Total!!Female!!35 to 39 years
39,Ohio,B01001_037,377108,3204,Estimate!!Total!!Female!!35 to 39 years
40,Oklahoma,B01001_037,115428,1750,Estimate!!Total!!Female!!35 to 39 years
41,Oregon,B01001_037,125804,1650,Estimate!!Total!!Female!!35 to 39 years
42,Pennsylvania,B01001_037,407340,2786,Estimate!!Total!!Female!!35 to 39 years
44,Rhode Island,B01001_037,35180,1039,Estimate!!Total!!Female!!35 to 39 years
45,South Carolina,B01001_037,153191,2249,Estimate!!Total!!Female!!35 to 39 years
46,South Dakota,B01001_037,22285,759,Estimate!!Total!!Female!!35 to 39 years
47,Tennessee,B01001_037,216590,2392,Estimate!!Total!!Female!!35 to 39 years
48,Texas,B01001_037,876063,5708,Estimate!!Total!!Female!!35 to 39 years
49,Utah,B01001_037,84755,1390,Estimate!!Total!!Female!!35 to 39 years
50,Vermont,B01001_037,19004,680,Estimate!!Total!!Female!!35 to 39 years
51,Virginia,B01001_037,278655,2868,Estimate!!Total!!Female!!35 to 39 years
53,Washington,B01001_037,224282,2615,Estimate!!Total!!Female!!35 to 39 years
54,West Virginia,B01001_037,57755,1172,Estimate!!Total!!Female!!35 to 39 years
55,Wisconsin,B01001_037,177896,1459,Estimate!!Total!!Female!!35 to 39 years
56,Wyoming,B01001_037,15203,613,Estimate!!Total!!Female!!35 to 39 years
72,Puerto Rico,B01001_037,124478,1872,Estimate!!Total!!Female!!35 to 39 years
